index,Datum,Temperatur,Luftfeuchtigkeit,CO2,Wassergehalt,Anwesenheit
2476,2017-01-27 11:06:00,21.7225,20.7,848.0,0.003321711571076,1
2477,2017-01-27 11:06:59,21.7,20.6,846.0,0.0033010116018345,1
2478,2017-01-27 11:08:00,21.7,20.745,844.5,0.0033243710620435,1
2479,2017-01-27 11:09:00,21.7675,20.7925,846.75,0.003345873277168,1
2480,2017-01-27 11:10:00,21.76,20.73,849.0,0.0033342253481164,1
2481,2017-01-27 11:10:59,21.79,20.55,837.0,0.0033112166120506,1
2482,2017-01-27 11:12:00,21.79,20.5,830.333333333333,0.0033031173401402,1
2483,2017-01-27 11:12:59,21.79,20.65,829.5,0.0033274157853251,1
2484,2017-01-27 11:13:59,21.73,20.5666666666667,830.666666666667,0.0033017234962236,1
2485,2017-01-27 11:15:00,21.79,20.6,834.25,0.0033193160937761,1
2486,2017-01-27 11:16:00,21.79,20.6225,833.5,0.003322960929007,1
2487,2017-01-27 11:17:00,21.79,20.5,827.666666666667,0.0033031173401402,1
2488,2017-01-27 11:18:00,21.79,20.678,821.25,0.0033319517042463,1
2489,2017-01-27 11:19:00,21.745,20.5,822.333333333333,0.003293998911374,1
2490,2017-01-27 11:19:59,21.745,20.6,821.75,0.0033101527107803,1
2491,2017-01-27 11:21:00,21.7,20.6666666666667,826.0,0.0033117513667958,1
2492,2017-01-27 11:22:00,21.7225,20.65,829.5,0.0033136453689721,1
2493,2017-01-27 11:23:00,21.7,20.6,832.0,0.0033010116018345,1
2494,2017-01-27 11:23:59,21.7,20.6,823.0,0.0033010116018345,1
2495,2017-01-27 11:25:00,21.7,20.6,824.0,0.0033010116018345,1
2496,2017-01-27 11:25:59,21.7,20.6,825.25,0.0033010116018345,1
2497,2017-01-27 11:26:59,21.7,20.625,830.75,0.0033050389704628,1
2498,2017-01-27 11:28:00,21.7,20.5,831.0,0.0032849026460851,1
2499,2017-01-27 11:29:00,21.7225,20.6,826.0,0.0033055793749619,1
2500,2017-01-27 11:30:00,21.76,20.5333333333333,818.333333333333,0.0033024254204423,1
2501,2017-01-27 11:31:00,21.7225,20.525,815.75,0.0032934807741049,1
2502,2017-01-27 11:31:59,21.7225,20.5,816.0,0.0032894480111908,0
2503,2017-01-27 11:32:59,21.7,20.5,813.25,0.0032849026460851,0
2504,2017-01-27 11:34:00,21.7,20.39,806.0,0.0032671837533781,0
2505,2017-01-27 11:35:00,21.7,20.525,804.5,0.0032889298072099,0
2506,2017-01-27 11:36:00,21.7,20.46,801.0,0.0032784592961816,1
2507,2017-01-27 11:37:00,21.7,20.575,796.0,0.0032969842850836,1
2508,2017-01-27 11:38:00,21.7,,801.0,0.0032756403723559,1
2509,2017-01-27 11:38:59,21.7,20.39,803.0,0.0032671837533781,1
2510,2017-01-27 11:39:59,21.7,20.39,795.666666666667,0.0032671837533781,1
2511,2017-01-27 11:41:00,21.7,20.4175,794.0,0.0032716133824094,1
2512,2017-01-27 11:42:00,21.7,20.5,787.0,0.0032849026460851,1
2513,2017-01-27 11:43:00,21.7,20.39,787.0,0.0032671837533781,1
2514,2017-01-27 11:44:00,21.7,20.39,788.0,0.0032671837533781,1
2515,2017-01-27 11:44:59,21.7,20.39,786.5,0.0032671837533781,1
2516,2017-01-27 11:45:59,21.7,20.39,788.25,0.0032671837533781,1
2517,2017-01-27 11:47:00,21.7,20.39,788.333333333333,0.0032671837533781,1
2518,2017-01-27 11:48:00,21.7,20.39,781.0,0.0032671837533781,1
2519,2017-01-27 11:49:00,21.65,20.365,788.75,0.0032531429315252,1
2520,2017-01-27 11:50:00,21.6333333333333,20.3233333333333,790.666666666667,0.0032431272051831,1
2521,2017-01-27 11:51:00,21.65,20.34,789.5,0.0032491285240774,1
2522,2017-01-27 11:51:59,21.7,20.39,794.333333333333,0.0032671837533781,1
2523,2017-01-27 11:53:00,21.675,20.4175,792.5,0.0032665899735331,1
2524,2017-01-27 11:54:00,21.65,20.2475,789.5,0.0032342756647254,1
2525,2017-01-27 11:55:00,21.7,20.5333333333333,785.5,0.0032902722057791,1
2526,2017-01-27 11:55:59,21.7,20.4725,792.6,0.0032804728287615,1
2527,2017-01-27 11:57:00,21.7,20.4266666666667,800.0,0.003273089939367,1
2528,2017-01-27 11:57:59,21.7,20.4633333333333,795.0,0.0032789962369349,1
2529,2017-01-27 11:58:59,21.7,20.32,795.75,0.0032559086172273,1
2530,2017-01-27 12:00:00,21.675,20.4175,802.0,0.0032665899735331,1
2531,2017-01-27 12:01:00,21.7,20.39,803.0,0.0032671837533781,1
2532,2017-01-27 12:02:00,21.7,20.39,796.25,0.0032671837533781,1
2533,2017-01-27 12:03:00,21.7,20.39,806.666666666667,0.0032671837533781,1
2534,2017-01-27 12:04:00,21.7,20.3933333333333,805.666666666667,0.0032677206747665,1
2535,2017-01-27 12:04:59,21.7,20.29,803.0,0.0032510765404999,1
2536,2017-01-27 12:06:00,21.7,20.4175,800.25,0.0032716133824094,1
2537,2017-01-27 12:07:00,21.7,20.39,793.0,0.0032671837533781,1
2538,2017-01-27 12:08:00,21.7,20.39,791.0,0.0032671837533781,1
2539,2017-01-27 12:08:59,21.7,20.5,800.5,0.0032849026460851,1
2540,2017-01-27 12:10:00,21.7,20.4266666666667,808.0,0.003273089939367,1
2541,2017-01-27 12:10:59,21.7,20.39,805.5,0.0032671837533781,1
2542,2017-01-27 12:11:59,21.7,20.39,804.0,0.0032671837533781,1
2543,2017-01-27 12:13:00,21.7,20.34,798.5,0.0032591300432051,1
2544,2017-01-27 12:14:00,21.7225,20.315,806.25,0.0032596071822601,1
2545,2017-01-27 12:15:00,21.7,20.2475,802.5,0.003244231226316,1
2546,2017-01-27 12:16:00,21.73,20.2933333333333,794.333333333333,0.0032576134012782,1
2547,2017-01-27 12:16:59,21.79,20.3425,800.25,0.0032776060049359,1
2548,2017-01-27 12:17:59,21.7675,20.3175,806.0,0.0032690358303655,1
2549,2017-01-27 12:19:00,21.79,20.245,804.5,0.0032618143167731,1
2550,2017-01-27 12:20:00,21.79,20.295,801.0,0.0032699125187526,1
2551,2017-01-27 12:21:00,21.79,20.295,801.5,0.0032699125187526,1
2552,2017-01-27 12:22:00,21.79,20.2675,805.0,0.0032654584817049,1
2553,2017-01-27 12:23:00,21.79,20.23,802.333333333333,0.0032593848970839,1
2554,2017-01-27 12:23:59,21.76,20.26,800.666666666667,0.0032582342815854,1
2555,2017-01-27 12:24:59,21.79,20.2925,799.5,0.0032695076036716,1
2556,2017-01-27 12:26:00,21.79,20.245,806.0,0.0032618143167731,1
2557,2017-01-27 12:27:00,21.73,20.3566666666667,812.666666666667,0.0032678334790974,1
2558,2017-01-27 12:28:00,21.745,20.34,816.5,0.0032681545682421,1
2559,2017-01-27 12:29:00,21.76,20.39,820.333333333333,0.0032792512394256,1
2560,2017-01-27 12:29:59,21.7675,20.545,817.5,0.0033058345670624,1
2561,2017-01-27 12:30:59,21.79,20.39,811.333333333333,0.0032852996804469,1
2562,2017-01-27 12:32:00,21.745,20.39,820.75,0.0032762306959748,1
2563,2017-01-27 12:33:00,21.745,20.4725,815.5,0.0032895567628539,1
2564,2017-01-27 12:34:00,21.745,20.445,821.0,0.0032851146774482,1
2565,2017-01-27 12:35:00,21.745,20.4425,821.5,0.0032847108546318,1
2566,2017-01-27 12:36:00,21.7,20.495,813.0,0.003284097220085,1
2567,2017-01-27 12:36:59,21.73,20.3566666666667,801.666666666667,0.0032678334790974,1
2568,2017-01-27 12:38:00,21.73,20.29,799.0,0.0032570755117004,1
2569,2017-01-27 12:39:00,21.7,20.3566666666667,799.666666666667,0.0032618145902104,1
2570,2017-01-27 12:40:00,21.7,20.2675,797.25,0.0032474525319668,1
2571,2017-01-27 12:40:59,21.7,20.2225,789.75,0.0032402046409295,1
2572,2017-01-27 12:42:00,21.7,20.2,780.25,0.0032365807584238,1
2573,2017-01-27 12:42:59,21.7,20.1666666666667,782.333333333333,0.0032312121208162,1
2574,2017-01-27 12:43:59,21.7,20.1,779.333333333333,0.0032204751221853,1
2575,2017-01-27 12:45:00,21.7,20.14,773.5,0.003226917277111,1
2576,2017-01-27 12:46:00,21.7,20.15,771.666666666667,0.0032285278365859,1
2577,2017-01-27 12:47:00,21.7,20.0,769.0,0.0032043703156642,1
2578,2017-01-27 12:48:00,21.7,20.0,763.0,0.0032043703156642,1
2579,2017-01-27 12:49:00,21.7,20.0,760.0,0.0032043703156642,1
2580,2017-01-27 12:49:59,21.7,20.1,752.0,0.0032204751221853,1
2581,2017-01-27 12:51:00,21.7,20.125,757.5,0.0032245014534564,1
2582,2017-01-27 12:52:00,21.7,20.025,759.0,0.003208396439512,1
2583,2017-01-27 12:53:00,21.7,20.0,757.75,0.0032043703156642,1
2584,2017-01-27 12:53:59,21.7,20.075,754.75,0.0032164488427715,0
2585,2017-01-27 12:55:00,21.7,20.075,755.0,0.0032164488427715,0
2586,2017-01-27 12:55:59,21.65,20.05,753.5,0.0032025651645762,0
2587,2017-01-27 12:56:59,21.65,20.05,760.0,0.0032025651645762,0
2588,2017-01-27 12:58:00,21.6,20.0,758.0,0.0031847316472586,0
2589,2017-01-27 12:59:00,21.6,20.0,751.75,0.0031847316472586,0
2590,2017-01-27 13:00:00,21.6,20.0,739.25,0.0031847316472586,0
2591,2017-01-27 13:01:00,21.5333333333333,19.9633333333333,732.0,0.0031658537474929,0
2592,2017-01-27 13:01:59,21.55,20.0,733.0,0.0031749520955216,0
2593,2017-01-27 13:02:59,21.525,20.0,723.5,0.0031700722383287,0
2594,2017-01-27 13:04:00,21.5,19.9725,720.25,0.0031608247183762,0
2595,2017-01-27 13:05:00,21.5,20.0,719.25,0.0031651989833431,0
2596,2017-01-27 13:06:00,21.5,19.9725,714.333333333333,0.0031608247183762,0
2597,2017-01-27 13:07:00,21.4725,19.945,713.4,0.0031511124204588,0
2598,2017-01-27 13:08:00,21.445,19.89,708.0,0.0031370637650272,0
2599,2017-01-27 13:08:59,21.39,19.89,708.5,0.0031264568964175,0
2600,2017-01-27 13:09:59,21.39,19.89,701.0,0.0031264568964175,0
2601,2017-01-27 13:11:00,21.39,19.89,692.5,0.0031264568964175,0
2602,2017-01-27 13:12:00,21.39,19.89,688.75,0.0031264568964175,0
2603,2017-01-27 13:13:00,21.39,19.6966666666667,689.666666666667,0.0030959160774897,0
2604,2017-01-27 13:14:00,21.34,19.7675,676.25,0.0030975498599453,0
2605,2017-01-27 13:14:59,21.29,19.7266666666667,671.333333333333,0.0030816098705629,0
2606,2017-01-27 13:15:59,21.29,19.6666666666667,665.333333333333,0.0030721906494104,0
2607,2017-01-27 13:17:00,21.29,19.745,662.25,0.0030844880225373,1
2608,2017-01-27 13:18:00,21.29,19.7,660.0,0.0030774235150044,1
2609,2017-01-27 13:19:00,21.29,19.625,662.5,0.0030656496906243,1
2610,2017-01-27 13:20:00,21.29,19.575,658.75,0.0030578007207781,1
2611,2017-01-27 13:21:00,21.29,19.6,659.25,0.0030617251810611,1
2612,2017-01-27 13:21:59,21.29,19.55,652.0,0.0030538763097744,1
2613,2017-01-27 13:23:00,21.29,19.6,653.5,0.0030617251810611,1
2614,2017-01-27 13:24:00,21.29,19.55,658.5,0.0030538763097744,1
2615,2017-01-27 13:25:00,21.29,19.4175,656.0,0.0030330777541343,1
2616,2017-01-27 13:25:59,21.29,19.525,652.5,0.003049951948049,1
2617,2017-01-27 13:27:00,21.29,19.6,658.5,0.0030617251810611,1
2618,2017-01-27 13:27:59,21.39,19.5,665.25,0.0030648517543559,1
2619,2017-01-27 13:28:59,21.39,19.5,660.0,0.0030648517543559,1
2620,2017-01-27 13:30:00,21.39,19.5,663.25,0.0030648517543559,1
2621,2017-01-27 13:31:00,21.445,19.5,665.0,0.003075248592189,1
2622,2017-01-27 13:32:00,21.5,19.5,668.666666666667,0.0030856764532943,1
2623,2017-01-27 13:33:00,21.5,19.4725,667.0,0.003081303301087,1
2624,2017-01-27 13:34:00,21.5,19.445,664.0,0.0030769302100692,1
2625,2017-01-27 13:34:59,21.5,19.4175,655.25,0.0030725571802395,1
2626,2017-01-27 13:36:00,21.5,19.4725,655.5,0.003081303301087,1
2627,2017-01-27 13:37:00,21.5,19.445,659.0,0.0030769302100692,1
2628,2017-01-27 13:38:00,21.5,19.365,656.25,0.0030642088386529,1
2629,2017-01-27 13:38:59,21.5,19.39,659.5,0.0030681842115968,1
2630,2017-01-27 13:40:00,21.5,19.29,654.0,0.0030522830232112,1
2631,2017-01-27 13:40:59,21.5,19.315,647.0,0.003056258244461,0
2632,2017-01-27 13:41:59,21.5,19.39,652.666666666667,0.0030681842115968,0
2633,2017-01-27 13:43:00,21.55,19.34,663.75,0.0030696616041155,0
2634,2017-01-27 13:44:00,21.6,19.3566666666667,652.0,0.0030817818824015,0
2635,2017-01-27 13:45:00,21.6,19.29,653.0,0.0030711154517724,0
2636,2017-01-27 13:46:00,21.625,19.2225,649.5,0.0030650234197501,0
2637,2017-01-27 13:46:59,21.7,19.34,640.0,0.0030980993973284,1
2638,2017-01-27 13:47:59,21.64,19.31,645.5,0.0030818848103959,1
2639,2017-01-27 13:49:00,21.7,19.1666666666667,646.0,0.0030701958528562,1
2640,2017-01-27 13:50:00,21.675,19.125,637.25,0.0030587863616338,1
2641,2017-01-27 13:51:00,21.7,19.12,632.25,0.0030626837857422,1
2642,2017-01-27 13:52:00,21.6333333333333,19.03,623.25,0.0030357342611888,1
2643,2017-01-27 13:53:00,21.6666666666667,19.2,624.0,0.003069268606619,1
2644,2017-01-27 13:53:59,21.7,19.2,633.5,0.0030755617256294,1
2645,2017-01-27 13:54:59,21.7,19.075,634.25,0.0030554401777391,1
2646,2017-01-27 13:56:00,21.7,19.1,626.0,0.0030594643836806,1
2647,2017-01-27 13:57:00,21.7225,19.1,629.0,0.0030636962783364,1
2648,2017-01-27 13:58:00,21.745,19.05,626.75,0.0030598625742277,1
2649,2017-01-27 13:59:00,21.76,19.0666666666667,626.666666666667,0.0030653753762208,1
2650,2017-01-27 13:59:59,21.79,18.9933333333333,631.0,0.0030591576581524,1
2651,2017-01-27 14:00:59,21.79,19.05,629.75,0.0030683296877272,1
2652,2017-01-27 14:02:00,21.7675,19.0,625.0,0.0030560118044718,1
2653,2017-01-27 14:03:00,21.7675,19.0,626.0,0.0030560118044718,1
2654,2017-01-27 14:04:00,21.79,19.0,627.0,0.0030602367064843,1
2655,2017-01-27 14:05:00,21.79,19.0,630.666666666667,0.0030602367064843,1
2656,2017-01-27 14:06:00,21.79,19.15,639.25,0.0030845162789336,1
2657,2017-01-27 14:06:59,21.76,19.0333333333333,642.333333333333,0.0030599899639991,1
2658,2017-01-27 14:08:00,21.79,19.05,637.0,0.0030683296877272,1
2659,2017-01-27 14:09:00,21.79,19.1,654.5,0.003076422878541,1
2660,2017-01-27 14:10:00,21.79,19.2,658.5,0.0030926098889134,1
2661,2017-01-27 14:10:59,21.79,19.2,669.0,0.0030926098889134,1
2662,2017-01-27 14:12:00,21.8233333333333,19.23,673.0,0.0031038113539982,1
2663,2017-01-27 14:12:59,21.89,19.3233333333333,680.0,0.0031317384210383,1
2664,2017-01-27 14:13:59,21.815,19.3675,683.5,0.0031245171986193,1
2665,2017-01-27 14:15:00,21.89,19.5,688.333333333333,0.0031605163281273,1
2666,2017-01-27 14:16:00,21.89,19.55,709.75,0.0031686614998748,1
2667,2017-01-27 14:17:00,21.89,19.675,717.75,0.0031890253578488,1
2668,2017-01-27 14:18:00,21.89,19.5,717.0,0.0031605163281273,1
2669,2017-01-27 14:19:00,21.89,19.6,720.5,0.0031768068838708,1
2670,2017-01-27 14:19:59,21.89,19.76,731.0,0.0032028735390644,1
2671,2017-01-27 14:21:00,21.945,19.79,735.5,0.0032186035816425,1
2672,2017-01-27 14:22:00,22.0,19.79,735.666666666667,0.0032294781187166,1
2673,2017-01-27 14:23:00,22.0,19.7175,733.25,0.0032175858323314,1
2674,2017-01-27 14:23:59,22.0,19.7675,724.75,0.0032257873607345,1
2675,2017-01-27 14:25:00,22.0,19.84,729.0,0.0032376799591278,1
2676,2017-01-27 14:25:59,22.0,19.87,738.0,0.0032426011666644,1
2677,2017-01-27 14:26:59,22.0,20.0,756.333333333333,0.0032639272945516,1
2678,2017-01-27 14:28:00,22.0,20.0,763.75,0.0032639272945516,1
2679,2017-01-27 14:29:00,22.05,20.05,773.75,0.0032821756447241,1
2680,2017-01-27 14:30:00,22.0666666666667,20.0666666666667,766.0,0.0032882757581069,1
2681,2017-01-27 14:31:00,22.1,20.075,760.0,0.0032963751832523,1
2682,2017-01-27 14:31:59,22.1,20.1333333333333,767.0,0.0033060046023843,1
2683,2017-01-27 14:32:59,22.1,20.1975,768.5,0.0033165973059871,1
2684,2017-01-27 14:34:00,22.1,20.1,767.5,0.0033005020408502,1
2685,2017-01-27 14:35:00,22.1,20.1333333333333,767.666666666667,0.0033060046023843,1
2686,2017-01-27 14:36:00,22.125,20.3175,769.25,0.0033415226138129,1
2687,2017-01-27 14:37:00,22.15,20.5,790.0,0.0033768682387404,1
2688,2017-01-27 14:38:00,22.1666666666667,20.4633333333333,799.666666666667,0.0033742385585493,1
2689,2017-01-27 14:38:59,22.2,20.5,803.75,0.0033872251872575,1
2690,2017-01-27 14:39:59,22.2,20.445,804.5,0.0033780881546604,1
2691,2017-01-27 14:41:00,22.2,20.65,802.25,0.0034121457241458,1
2692,2017-01-27 14:42:00,22.2,20.7225,816.75,0.0034241913622751,1
2693,2017-01-27 14:43:00,22.2,20.55,812.0,0.0033955318122178,1
2694,2017-01-27 14:44:00,22.2,20.55,810.333333333333,0.0033955318122178,1
2695,2017-01-27 14:44:59,22.2,20.7225,827.0,0.0034241913622751,1
2696,2017-01-27 14:45:59,22.175,20.745,830.25,0.003422685181746,1
2697,2017-01-27 14:47:00,22.2,20.65,826.0,0.0034121457241458,1
2698,2017-01-27 14:48:00,22.2,20.625,822.5,0.0034079921634101,1
2699,2017-01-27 14:49:00,22.2,20.6633333333333,832.0,0.0034143609790969,1
2700,2017-01-27 14:50:00,22.2,20.745,840.0,0.00342792975811,1
2701,2017-01-27 14:51:00,22.1333333333333,20.8233333333333,846.0,0.0034269220861601,1
2702,2017-01-27 14:51:59,22.1666666666667,20.8566666666667,853.333333333333,0.0034394546921402,1
2703,2017-01-27 14:53:00,22.175,20.8975,857.5,0.0034479853944508,1
2704,2017-01-27 14:54:00,22.2,20.7,860.0,0.0034204530111312,1
2705,2017-01-27 14:55:00,22.2,20.945,863.5,0.0034611619076373,1
2706,2017-01-27 14:55:59,22.2,20.92,865.0,0.0034570076958142,1
2707,2017-01-27 14:57:00,22.2,21.1475,875.0,0.0034948130573048,1
2708,2017-01-27 14:57:59,22.2,21.245,882.5,0.0035110167541769,1
2709,2017-01-27 14:58:59,22.2,21.34,888.25,0.0035268057791755,1
2710,2017-01-27 15:00:00,22.2,21.3175,894.0,0.0035230662012193,1
2711,2017-01-27 15:01:00,22.2,21.29,895.333333333333,0.0035184956666598,1
2712,2017-01-27 15:02:00,22.2,21.4175,893.0,0.0035396868899444,1
2713,2017-01-27 15:03:00,22.175,21.445,890.0,0.0035388341742847,1
2714,2017-01-27 15:04:00,22.1666666666667,21.4633333333333,898.0,0.0035400689608168,1
2715,2017-01-27 15:04:59,22.175,21.39,899.25,0.003529706620387,1
2716,2017-01-27 15:06:00,22.2,21.5,896.0,0.0035533996230805,1
2717,2017-01-27 15:07:00,22.2,21.2925,902.5,0.0035189111670416,1
2718,2017-01-27 15:08:00,22.2,21.4,903.333333333333,0.003536778205658,1
2719,2017-01-27 15:08:59,22.2,21.445,904.5,0.0035442577341901,1
2720,2017-01-27 15:10:00,22.2,21.5,905.0,0.0035533996230805,1
2721,2017-01-27 15:10:59,22.2,21.575,910.75,0.0035658662658311,1
2722,2017-01-27 15:11:59,22.2,21.7675,915.25,0.0035978662567398,1
2723,2017-01-27 15:13:00,22.2,21.6666666666667,923.666666666667,0.0035811039484497,1
2724,2017-01-27 15:14:00,22.2,21.7675,930.0,0.0035978662567398,1
2725,2017-01-27 15:15:00,22.15,21.745,930.5,0.0035831326262406,1
2726,2017-01-27 15:16:00,22.2,21.7,925.25,0.0035866451079968,1
2727,2017-01-27 15:16:59,22.1666666666667,21.76,920.333333333333,0.0035892822303429,1
2728,2017-01-27 15:17:59,22.125,21.7475,922.0,0.0035780608196993,1
2729,2017-01-27 15:19:00,22.1,21.77,924.0,0.0035762995384961,1
2730,2017-01-27 15:20:00,22.1,21.4966666666667,919.333333333333,0.0035311423799491,1
2731,2017-01-27 15:21:00,22.1,21.1475,893.5,0.0034734663458245,1
2732,2017-01-27 15:22:00,22.1,21.67,884.5,0.0035597778705402,1
2733,2017-01-27 15:23:00,22.1,21.84,914.0,0.003587865225336,1
2734,2017-01-27 15:23:59,22.1,21.6333333333333,925.0,0.003553720144277,1
2735,2017-01-27 15:24:59,22.1,21.1175,887.0,0.0034685113832082,1
2736,2017-01-27 15:26:00,22.1,21.575,884.25,0.0035440830942863,1
2737,2017-01-27 15:27:00,22.1,21.6,893.333333333333,0.0035482132222091,1
2738,2017-01-27 15:28:00,22.1,21.625,895.0,0.0035523434046702,1
2739,2017-01-27 15:29:00,22.1,21.2925,889.75,0.0034974164385687,1
2740,2017-01-27 15:29:59,22.1,21.15,880.5,0.0034738792629196,1
2741,2017-01-27 15:30:59,22.075,21.2225,864.75,0.003480516312372,1
2742,2017-01-27 15:32:00,22.1,21.2,863.0,0.0034821377193119,1
2743,2017-01-27 15:33:00,22.05,21.3975,868.5,0.0035040034203563,1
2744,2017-01-27 15:34:00,22.0666666666667,21.4933333333333,876.333333333333,0.0035233844438254,1
2745,2017-01-27 15:35:00,22.075,21.3925,880.5,0.0035085537887693,1
2746,2017-01-27 15:36:00,22.0333333333333,21.5666666666667,883.666666666667,0.0035282550994587,1
2747,2017-01-27 15:36:59,22.1,21.595,892.0,0.0035473871922615,1
2748,2017-01-27 15:38:00,22.1,21.225,884.5,0.0034862670292891,1
2749,2017-01-27 15:39:00,22.1,21.145,883.5,0.0034730534292746,1
2750,2017-01-27 15:40:00,22.1,21.32,876.0,0.0035019589044536,1
2751,2017-01-27 15:40:59,22.1,21.5333333333333,882.333333333333,0.0035371996689418,1
2752,2017-01-27 15:42:00,22.1,21.3925,908.5,0.0035139348125879,1
2753,2017-01-27 15:42:59,22.1,21.1633333333333,892.333333333333,0.0034760814966342,1
2754,2017-01-27 15:43:59,22.1,21.365,878.25,0.0035093921727612,1
2755,2017-01-27 15:45:00,22.1,21.0666666666667,870.0,0.0034601156535406,1
2756,2017-01-27 15:46:00,22.1,20.9633333333333,866.666666666667,0.0034430496191381,1
2757,2017-01-27 15:47:00,22.1,21.26,863.333333333333,0.0034920481548546,1
2758,2017-01-27 15:48:00,22.1,21.445,883.5,0.0035226073082043,1
2759,2017-01-27 15:49:00,22.1,21.4633333333333,896.0,0.0035256358553889,1
2760,2017-01-27 15:49:59,22.1,21.445,901.75,0.0035226073082043,1
2761,2017-01-27 15:51:00,22.1,21.2475,896.5,0.0034899834548849,1
2762,2017-01-27 15:52:00,22.0666666666667,21.0666666666667,876.333333333333,0.0034530530368563,1
2763,2017-01-27 15:53:00,22.075,21.1725,865.0,0.0034722704741212,1
2764,2017-01-27 15:53:59,22.05,21.2425,872.0,0.0034784790421411,1
2765,2017-01-27 15:55:00,22.0,20.795,873.5,0.0033943764272838,1
2766,2017-01-27 15:55:59,22.0,20.9633333333333,854.0,0.0034220047152566,1
2767,2017-01-27 15:56:59,22.0,21.2425,865.25,0.0034678292871918,1
2768,2017-01-27 15:58:00,22.0,20.94,870.5,0.0034181749058449,1
2769,2017-01-27 15:59:00,22.0,21.1566666666667,858.666666666667,0.0034537392262869,1
2770,2017-01-27 16:00:00,22.0083333333333,21.0841666666667,861.633333333333,0.0034435980092623,1
2771,2017-01-27 16:01:00,22.0166666666667,21.0116666666667,864.6,0.0034334457995585,1
2772,2017-01-27 16:01:59,22.0,20.92,858.25,0.0034148922493951,1
2773,2017-01-27 16:02:59,21.9725,21.315,869.75,0.0034738658018743,1
2774,2017-01-27 16:04:00,22.0,21.15,877.75,0.0034526448791924,1
2775,2017-01-27 16:05:00,22.0,20.8675,867.75,0.0034062754401645,1
2776,2017-01-27 16:06:00,22.0,20.945,861.0,0.0034189955753417,1
2777,2017-01-27 16:07:00,22.0,21.32,866.5,0.0034805519264045,1
2778,2017-01-27 16:08:00,22.0,21.3925,880.75,0.0034924542187639,1
2779,2017-01-27 16:08:59,22.0,21.05,880.0,0.0034362301323054,1
2780,2017-01-27 16:09:59,22.0,21.2725,874.0,0.0034727541183921,1
2781,2017-01-27 16:11:00,21.9633333333333,21.4633333333333,885.666666666667,0.003496209854666,1
2782,2017-01-27 16:12:00,21.9725,21.3925,901.25,0.0034865673601629,1
2783,2017-01-27 16:13:00,21.9633333333333,21.29,893.666666666667,0.0034678177887052,1
2784,2017-01-27 16:14:00,21.89,21.1725,886.5,0.0034330875631279,1
2785,2017-01-27 16:14:59,21.89,21.3233333333333,879.0,0.0034576809087596,1
2786,2017-01-27 16:15:59,21.9175,21.315,879.0,0.0034621613202575,1
2787,2017-01-27 16:17:00,21.89,21.39,884.25,0.0034685515121402,1
2788,2017-01-27 16:18:00,21.89,21.245,877.0,0.0034449084326126,1
2789,2017-01-27 16:19:00,21.89,21.22,875.75,0.0034408322202468,1
2790,2017-01-27 16:20:00,21.89,21.34,877.0,0.0034603985241801,1
2791,2017-01-27 16:21:00,21.89,21.29,879.0,0.0034522457487658,1
2792,2017-01-27 16:21:59,21.89,21.1725,871.75,0.0034330875631279,1
2793,2017-01-27 16:23:00,21.89,21.5225,880.5,0.0034901579582213,1
2794,2017-01-27 16:24:00,21.89,21.39,895.666666666667,0.0034685515121402,1
2795,2017-01-27 16:25:00,21.89,21.2675,896.0,0.0034485770691702,1
2796,2017-01-27 16:25:59,21.865,21.32,883.0,0.0034518352839335,1
2797,2017-01-27 16:27:00,21.89,21.4966666666667,889.0,0.0034859452635352,1
2798,2017-01-27 16:27:59,21.865,21.3175,890.5,0.0034514282729999,1
2799,2017-01-27 16:28:59,21.79,21.53,897.0,0.0034700047091969,1
2800,2017-01-27 16:30:00,21.84,21.4425,913.75,0.0034664537615766,1
2801,2017-01-27 16:31:00,21.79,21.1975,902.5,0.0034161211380453,1
2802,2017-01-27 16:32:00,21.76,21.2,890.333333333333,0.0034102348881157,1
2803,2017-01-27 16:33:00,21.745,21.1725,876.0,0.0034026492816877,1
2804,2017-01-27 16:34:00,21.79,21.445,890.0,0.0034562290783098,1
2805,2017-01-27 16:34:59,21.745,21.34,893.0,0.0034297167717141,1
2806,2017-01-27 16:36:00,21.73,21.2933333333333,891.666666666667,0.0034190220699345,1
2807,2017-01-27 16:37:00,21.7225,21.5225,897.5,0.0034544304697139,1
2808,2017-01-27 16:38:00,21.7225,21.5225,903.75,0.0034544304697139,1
2809,2017-01-27 16:38:59,21.7,21.34,908.5,0.0034202436762183,1
2810,2017-01-27 16:40:00,21.73,21.5666666666667,907.0,0.0034631549424416,1
2811,2017-01-27 16:40:59,21.7225,21.525,910.5,0.0034548339565001,1
2812,2017-01-27 16:41:59,21.745,21.675,917.25,0.0034838587812776,1
2813,2017-01-27 16:43:00,21.79,21.6,926.5,0.0034813498020422,1
2814,2017-01-27 16:44:00,21.79,21.55,925.0,0.0034732461222995,1
2815,2017-01-27 16:45:00,21.79,21.6333333333333,921.666666666667,0.0034867523718626,1
2816,2017-01-27 16:46:00,21.7675,21.7675,934.0,0.0035036514267742,1
2817,2017-01-27 16:46:59,21.7675,21.865,947.25,0.0035194336207563,1
2818,2017-01-27 16:47:59,21.79,21.8233333333333,953.0,0.0035175488020433,1
2819,2017-01-27 16:49:00,21.79,21.8175,959.0,0.0035166032524845,1
